image_path,obb_xyxyxyxy,obb_x,obb_y,obb_w,obb_h,obb_r,confidence,xc_epsg3035,yc_epsg3035,geometry
4021161_2906024_4022441_2907304.jpg,"[[186.62759399414062, 349.8382263183594], [196.9427490234375, 348.8899230957031], [193.91043090820312, 315.9071960449219], [183.59527587890625, 316.8554992675781]]",190.26901245117188,332.8727111816406,33.12185287475586,10.358643531799316,1.4791179895401,0.4063583016395569,4021541,2905360,POINT (4021541 2905360)
4024916_2954868_4026196_2956148.jpg,"[[21.25598907470703, 632.4171752929688], [30.606094360351562, 624.7839965820312], [19.292633056640625, 610.9258422851562], [9.942529678344727, 618.5590209960938]]",20.274311065673828,621.6715087890625,17.889728546142578,12.07022190093994,0.8861491680145264,0.3944530785083771,4024956,2953626,POINT (4024956 2953626)
4027846_2926611_4029126_2927891.jpg,"[[378.41082763671875, 389.8757629394531], [387.95794677734375, 399.2691955566406], [404.2813720703125, 382.6787414550781], [394.7342529296875, 373.2853088378906]]",391.3460998535156,386.2772521972656,23.27440643310547,13.39340591430664,2.348081111907959,0.4524122476577759,4028628,2925839,POINT (4028628 2925839)
4028255_2940470_4029535_2941750.jpg,"[[572.986083984375, 304.01318359375], [591.7596435546875, 305.96148681640625], [593.9322509765625, 285.0262451171875], [575.15869140625, 283.07794189453125]]",583.4591674804688,294.51971435546875,21.047697067260746,18.874412536621094,1.6742035150527954,0.3909903764724731,4029421,2939882,POINT (4029421 2939882)
4028592_2923854_4029872_2925134.jpg,"[[335.5446472167969, 306.0475769042969], [338.8721008300781, 294.2845764160156], [316.2566223144531, 287.8871765136719], [312.9291687011719, 299.6501770019531]]",325.900634765625,296.9673767089844,23.502918243408203,12.224571228027344,0.2756734192371368,0.5856605172157288,4029242,2923262,POINT (4029242 2923262)
4028630_2922869_4029910_2924149.jpg,"[[-6.163030624389648, 487.2357482910156], [15.640098571777344, 489.7088317871094], [18.292484283447266, 466.3246765136719], [-3.5106449127197266, 463.8515930175781]]",6.064726829528809,476.78021240234375,23.53407287597656,21.94293594360352,1.6837403774261477,0.5519624352455139,4028642,2921917,POINT (4028642 2921917)
4028766_3066525_4030046_3067805.jpg,"[[583.9650268554688, 641.2225341796875], [594.6697387695312, 628.2216796875], [578.4483032226562, 614.865234375], [567.7435913085938, 627.8660888671875]]",581.2066650390625,628.0438842773438,21.01258659362793,16.840757369995117,0.688837468624115,0.3717916309833526,4029928,3065269,POINT (4029928 3065269)
4029099_2921989_4030379_2923269.jpg,"[[352.50146484375, 393.6744689941406], [361.62249755859375, 400.8708801269531], [376.7459716796875, 381.7028503417969], [367.62493896484375, 374.5064392089844]]",364.6237182617188,387.6886596679688,24.41585922241211,11.618169784545898,2.238790512084961,0.3544428646564483,4029827,2921215,POINT (4029827 2921215)
4030103_2698404_4031383_2699684.jpg,"[[388.714599609375, 325.2602233886719], [402.24041748046875, 321.8393249511719], [394.65704345703125, 291.8553771972656], [381.1312255859375, 295.2762756347656]]",391.6858215332031,308.55780029296875,30.928075790405277,13.951730728149414,1.3230772018432615,0.3500860631465912,4030885,2697788,POINT (4030885 2697788)
4030184_2849214_4031464_2850494.jpg,"[[362.4365234375, 17.100147247314453], [377.37359619140625, 17.391597747802734], [377.7039794921875, 0.45775580406188965], [362.76690673828125, 0.1663057953119278]]",370.07025146484375,8.778951644897461,16.93706512451172,14.939931869506836,1.5903056859970093,0.4204196035861969,4030924,2849198,POINT (4030924 2849198)
4030304_2920451_4031584_2921731.jpg,"[[517.12841796875, 431.78271484375], [526.0081787109375, 438.4007568359375], [545.1190185546875, 412.7587890625], [536.2392578125, 406.1407470703125]]",531.1237182617188,422.270751953125,31.98025131225586,11.07468318939209,2.2112796306610107,0.4435919821262359,4031366,2919607,POINT (4031366 2919607)
4030463_3099395_4031743_3100675.jpg,"[[503.8219299316406, 40.35399627685547], [515.6622314453125, 41.488800048828125], [517.6514282226562, 20.734331130981445], [505.8111267089844, 19.599523544311523]]",510.7366638183594,30.54416275024414,20.849578857421875,11.89453125,1.6663473844528198,0.3592849671840668,4031483,3099335,POINT (4031483 3099335)
4031098_3098651_4032378_3099931.jpg,"[[641.0575561523438, 584.8428344726562], [646.1279907226562, 555.1806030273438], [613.9505004882812, 549.6802368164062], [608.8800659179688, 579.3424682617188]]",627.5040283203125,567.2615356445312,32.64424133300781,30.09246826171875,0.1693027466535568,0.6554859280586243,4032352,3097517,POINT (4032352 3097517)
4031099_2903626_4032379_2904906.jpg,"[[136.99403381347656, 299.2090148925781], [145.6283721923828, 304.0265808105469], [156.31922912597656, 284.8658752441406], [147.6848907470703, 280.0483093261719]]",146.65663146972656,292.0374450683594,21.94143867492676,9.887404441833496,2.079728841781616,0.4351155459880829,4031391,2903042,POINT (4031391 2903042)
4032718_3067133_4033998_3068413.jpg,"[[382.3240051269531, 344.57879638671875], [404.8790588378906, 347.1298828125], [408.4565124511719, 315.5006103515625], [385.9014587402344, 312.94952392578125]]",395.3902587890625,330.0397033691406,31.8309326171875,22.698841094970703,1.6834229230880735,0.799192488193512,4033508,3066473,POINT (4033508 3066473)
4033737_2868285_4035017_2869565.jpg,"[[285.2872314453125, 479.7160339355469], [287.37469482421875, 466.8921203613281], [266.19940185546875, 463.4452209472656], [264.1119384765625, 476.2691345214844]]",275.7433166503906,471.5806274414063,21.453981399536133,12.992669105529783,0.1613627225160598,0.5634759664535522,4034287,2867343,POINT (4034287 2867343)
4034022_2869243_4035302_2870523.jpg,"[[348.4006652832031, 241.3622589111328], [350.8094177246094, 231.1280059814453], [327.3482971191406, 225.6061553955078], [324.9395446777344, 235.8404083251953]]",337.8744812011719,233.4842071533203,24.10218811035156,10.513909339904783,0.2311546355485916,0.4873752892017364,4034696,2868777,POINT (4034696 2868777)
4034194_2849255_4035474_2850535.jpg,"[[478.93121337890625, 353.8049011230469], [480.2601318359375, 339.2889099121094], [455.466552734375, 337.0190734863281], [454.13763427734375, 351.5350646972656]]",467.1988830566406,345.4119873046875,24.897275924682617,14.576665878295898,0.0912947952747345,0.4410117864608764,4035128,2848565,POINT (4035128 2848565)
4034583_3186739_4035863_3188019.jpg,"[[61.90164566040039, 366.9300842285156], [76.64984130859375, 349.7944030761719], [44.2385139465332, 321.8988952636719], [29.49032211303711, 339.0345764160156]]",53.0700798034668,344.4144897460937,42.76275634765625,22.608413696289062,0.7106571793556213,0.4206701219081878,4034689,3186051,POINT (4034689 3186051)
4034705_2847168_4035985_2848448.jpg,"[[348.5213928222656, 440.27020263671875], [348.6154479980469, 426.986328125], [331.7759094238281, 426.86712646484375], [331.6818542480469, 440.1510009765625]]",340.1486511230469,433.5686645507813,16.839982986450195,13.284208297729492,0.0070796809159219,0.5922590494155884,4035385,2846302,POINT (4035385 2846302)
4035004_3039128_4036284_3040408.jpg,"[[431.8980712890625, 37.72663116455078], [433.3209228515625, 22.4242000579834], [400.9595947265625, 19.41520118713379], [399.5367431640625, 34.71763229370117]]",416.4288330078125,28.57091522216797,32.500919342041016,15.368436813354492,0.0927147418260574,0.5220248103141785,4035836,3039072,POINT (4035836 3039072)
4035118_2849877_4036398_2851157.jpg,"[[40.32362365722656, 592.385009765625], [43.5389404296875, 579.5147705078125], [26.682464599609375, 575.3035888671875], [23.467147827148438, 588.173828125]]",33.50304412841797,583.8442993164062,17.374542236328125,13.26582145690918,0.2448140382766723,0.4210943579673767,4035184,2848711,POINT (4035184 2848711)
4035249_3148429_4036529_3149709.jpg,"[[263.2145080566406, 306.1589050292969], [272.2083435058594, 315.6103210449219], [293.3186950683594, 295.5220642089844], [284.3248596191406, 286.0706481933594]]",278.2666015625,300.8404846191406,29.140775680541992,13.046749114990234,2.380997657775879,0.4456210732460022,4035805,3147829,POINT (4035805 3147829)
4035538_2859977_4036818_2861257.jpg,"[[338.9837646484375, 492.62200927734375], [350.3902587890625, 497.288818359375], [359.876708984375, 474.1021728515625], [348.47021484375, 469.43536376953125]]",349.43023681640625,483.3620910644531,25.052234649658203,12.324249267578123,1.9591529369354248,0.5652374625205994,4036236,2859011,POINT (4036236 2859011)
4036349_3091301_4037629_3092581.jpg,"[[252.63931274414062, 250.2928009033203], [266.1102600097656, 264.4476318359375], [285.1396789550781, 246.33758544921875], [271.6687316894531, 232.18276977539062]]",268.8894958496094,248.315185546875,26.26958656311035,19.540367126464844,2.380944013595581,0.5086520314216614,4036885,3090805,POINT (4036885 3090805)
4036404_3206588_4037684_3207868.jpg,"[[364.8670654296875, 192.25990295410156], [368.68487548828125, 180.8935089111328], [341.27880859375, 171.68824768066406], [337.46099853515625, 183.0546417236328]]",353.07293701171875,181.9740753173828,28.910724639892575,11.990427017211914,0.3240442872047424,0.4169898927211761,4037110,3206226,POINT (4037110 3206226)
4036750_3208556_4038030_3209836.jpg,"[[370.50640869140625, 66.37262725830078], [373.55084228515625, 56.63941955566406], [356.77471923828125, 51.392051696777344], [353.73028564453125, 61.12525939941406]]",363.64056396484375,58.88233947753906,17.5776309967041,10.198232650756836,0.3031469583511352,0.7055342197418213,4037476,3208440,POINT (4037476 3208440)
4037079_3210529_4038359_3211809.jpg,"[[331.43878173828125, 305.01495361328125], [333.98382568359375, 295.2047119140625], [317.83013916015625, 291.01397705078125], [315.28509521484375, 300.82421875]]",324.63446044921875,298.01446533203125,16.68842887878418,10.135013580322266,0.2538323402404785,0.6662039756774902,4037727,3209933,POINT (4037727 3209933)
4037112_3238281_4038392_3239561.jpg,"[[350.4239501953125, 311.63897705078125], [354.88641357421875, 282.26458740234375], [319.24066162109375, 276.84942626953125], [314.7781982421875, 306.22381591796875]]",334.8323059082031,294.24420166015625,36.05470275878906,29.71140480041504,0.1507632434368133,0.7861596345901489,4037780,3237693,POINT (4037780 3237693)
4037528_3212413_4038808_3213693.jpg,"[[219.54019165039062, 434.48358154296875], [223.96200561523438, 424.75579833984375], [209.19879150390625, 418.04510498046875], [204.7769775390625, 427.77288818359375]]",214.36949157714844,426.2643432617188,16.216854095458984,10.685630798339844,0.4266354143619537,0.4243924021720886,4037956,3211561,POINT (4037956 3211561)
4037537_3123508_4038817_3124788.jpg,"[[506.7295227050781, 171.10633850097656], [515.8569946289062, 161.98680114746094], [499.8614807128906, 145.97743225097656], [490.7340393066406, 155.0969696044922]]",503.2955017089844,158.54188537597656,22.63082504272461,12.902588844299316,0.7858322262763977,0.5278299450874329,4038543,3123192,POINT (4038543 3123192)
4037537_3123508_4038817_3124788.jpg,"[[-4.353183746337891, 607.97314453125], [12.488698959350586, 613.3499755859375], [17.933378219604492, 596.295654296875], [1.0914955139160156, 590.9188232421875]]",6.790097236633301,602.1343994140625,17.902345657348633,17.67935562133789,1.8798236846923828,0.3514137864112854,4037549,3122304,POINT (4037549 3122304)
4037709_2925372_4038989_2926652.jpg,"[[360.7933349609375, 162.80044555664062], [363.23321533203125, 149.04531860351562], [337.07672119140625, 144.40567016601562], [334.6368408203125, 158.16079711914062]]",348.9350280761719,153.60305786132812,26.564807891845703,13.96983528137207,0.1755539178848266,0.6450384855270386,4038405,2925066,POINT (4038405 2925066)
4037759_2853545_4039039_2854825.jpg,"[[618.1256713867188, 216.86688232421875], [627.7931518554688, 223.86965942382812], [639.8690795898438, 207.19863891601562], [630.2015991210938, 200.19586181640625]]",628.9973754882812,212.0327606201172,20.58519744873047,11.937261581420898,2.1976890563964844,0.3732485771179199,4039015,2853121,POINT (4039015 2853121)
4037945_2926343_4039225_2927623.jpg,"[[302.3208312988281, 429.1620788574219], [305.2137756347656, 417.8996887207031], [276.7433166503906, 410.5865173339844], [273.8503723144531, 421.8489074707031]]",289.5320739746094,419.8742980957031,29.394744873046875,11.628040313720703,0.2514326870441437,0.4051634669303894,4038523,2925505,POINT (4038523 2925505)
4038013_2837738_4039293_2839018.jpg,"[[317.0981750488281, 239.83309936523438], [319.5436706542969, 229.98989868164062], [298.9649963378906, 224.87728881835938], [296.5195007324219, 234.72048950195312]]",308.0315856933594,232.35519409179688,21.20426368713379,10.142433166503906,0.2435125261545181,0.4236198663711548,4038629,2837274,POINT (4038629 2837274)
4038135_2921588_4039415_2922868.jpg,"[[593.767333984375, 296.2381591796875], [602.607177734375, 285.587158203125], [587.58642578125, 273.12066650390625], [578.74658203125, 283.77166748046875]]",590.6768798828125,284.6794128417969,19.52012825012207,13.841497421264648,0.6927387118339539,0.4278192222118377,4039315,2921020,POINT (4039315 2921020)
4038236_2929307_4039516_2930587.jpg,"[[541.8230590820312, 444.73040771484375], [543.4166870117188, 427.93267822265625], [521.2772827148438, 425.83221435546875], [519.6836547851562, 442.62994384765625]]",531.5501708984375,435.28131103515625,22.23880386352539,16.87316131591797,0.0945900827646255,0.384555459022522,4039298,2928437,POINT (4039298 2928437)
4038343_3212990_4039623_3214270.jpg,"[[521.6714477539062, 17.288583755493164], [528.2697143554688, 3.047764301300049], [513.9282836914062, -3.597081422805786], [507.3300476074219, 10.64373779296875]]",517.7998657226562,6.84575080871582,15.806018829345703,15.695146560668944,0.433885782957077,0.3941419720649719,4039377,3212978,POINT (4039377 3212978)
4038668_2931238_4039948_2932518.jpg,"[[429.1190490722656, 17.897846221923828], [430.5840759277344, 5.896998882293701], [406.5488586425781, 2.9628825187683105], [405.0838317871094, 14.963729858398438]]",417.8339538574219,10.430364608764648,24.213672637939453,12.089938163757324,0.1214745417237281,0.405684620141983,4039502,2931218,POINT (4039502 2931218)
4038814_2949903_4040094_2951183.jpg,"[[21.502185821533203, 405.1672058105469], [29.974002838134766, 394.5466613769531], [8.478853225708008, 377.4003601074219], [0.0070362091064453125, 388.0209045410156]]",14.990519523620604,391.2837829589844,27.496109008789062,13.585577964782717,0.67332524061203,0.3514995276927948,4038842,2949121,POINT (4038842 2949121)
4038833_2966998_4040113_2968278.jpg,"[[351.80926513671875, 103.47396087646484], [355.2786865234375, 92.59386444091797], [327.00738525390625, 83.5787124633789], [323.5379638671875, 94.45880889892578]]",339.4083251953125,93.52633666992188,29.67389488220215,11.419870376586914,0.3086865842342376,0.4897868037223816,4039511,2966812,POINT (4039511 2966812)
4038979_3174587_4040259_3175867.jpg,"[[452.7928466796875, 563.0980834960938], [463.16229248046875, 580.2946166992188], [490.494873046875, 563.8131713867188], [480.12542724609375, 546.6166381835938]]",471.6438598632813,563.4556274414062,31.917163848876957,20.08100128173828,2.598974227905273,0.4137214124202728,4039921,3173461,POINT (4039921 3173461)
4039036_3124831_4040316_3126111.jpg,"[[618.9586181640625, 126.81043243408203], [637.2366943359375, 128.8717803955078], [639.5650634765625, 108.2258529663086], [621.2869873046875, 106.16449737548828]]",629.2618408203125,117.51814270019533,20.77682304382324,18.39392471313477,1.683099389076233,0.4529149532318115,4040294,3124597,POINT (4040294 3124597)
4039064_2841534_4040344_2842814.jpg,"[[301.86358642578125, 569.153076171875], [303.30364990234375, 553.04931640625], [282.144775390625, 551.1572265625], [280.7047119140625, 567.260986328125]]",292.0041809082031,560.1551513671875,21.24332046508789,16.167966842651367,0.0891856700181961,0.5048952698707581,4039648,2840414,POINT (4039648 2840414)
4039081_2841402_4040361_2842682.jpg,"[[287.5469665527344, 505.1263427734375], [289.4334411621094, 489.2025146484375], [269.3194274902344, 486.81964111328125], [267.4329528808594, 502.74346923828125]]",278.4331970214844,495.9729919433594,20.25469970703125,16.035179138183594,0.1179194375872612,0.5877771973609924,4039637,2840412,POINT (4039637 2840412)
4039090_2894888_4040370_2896168.jpg,"[[373.9045715332031, 303.6091003417969], [387.2424621582031, 298.7755432128906], [373.2529602050781, 260.1722717285156], [359.9150695800781, 265.0058288574219]]",373.5787658691406,281.89068603515625,41.05993270874024,14.186723709106444,1.2231258153915403,0.3560124039649963,4039836,2894326,POINT (4039836 2894326)
4039154_2941615_4040434_2942895.jpg,"[[538.1565551757812, 46.484901428222656], [550.0809936523438, 57.297760009765625], [563.3391723632812, 42.67658233642578], [551.4147338867188, 31.863723754882812]]",550.7478637695312,44.58074188232422,19.73723602294922,16.096904754638672,2.307344913482666,0.4166860580444336,4040254,2941527,POINT (4040254 2941527)
4039188_2844500_4040468_2845780.jpg,"[[285.212890625, 424.6794738769531], [287.1112060546875, 409.1045227050781], [270.87030029296875, 407.1250305175781], [268.97198486328125, 422.6999816894531]]",278.0415954589844,415.9022521972656,16.361082077026367,15.690231323242188,0.1212833523750305,0.3994597196578979,4039744,2843670,POINT (4039744 2843670)
4039618_2943479_4040898_2944759.jpg,"[[250.44236755371094, 598.8329467773438], [258.46527099609375, 583.8162231445312], [241.7056121826172, 574.8621215820312], [233.68272399902344, 589.8788452148438]]",246.0739898681641,586.8475341796875,19.00160789489746,17.025487899780273,0.4906832277774811,0.3714478313922882,4040110,2942307,POINT (4040110 2942307)
4039704_2964394_4040984_2965674.jpg,"[[140.84046936035156, 487.55999755859375], [142.8155975341797, 474.08258056640625], [126.28667449951172, 471.66021728515625], [124.31153106689453, 485.13763427734375]]",133.56356811523438,479.610107421875,16.705480575561523,13.6214017868042,0.1455158293247223,0.4004097282886505,4039970,2963436,POINT (4039970 2963436)
4039887_3125271_4041167_3126551.jpg,"[[200.05398559570312, 345.09375], [212.27468872070312, 339.03631591796875], [203.09951782226562, 320.525634765625], [190.87881469726562, 326.58306884765625]]",201.5767517089844,332.8096923828125,20.659832000732425,13.63957691192627,1.1106199026107788,0.4960044622421264,4040289,3124607,POINT (4040289 3124607)
4040309_2946224_4041589_2947504.jpg,"[[340.1829528808594, 435.5144348144531], [345.9453430175781, 450.2886657714844], [372.8564147949219, 439.7925720214844], [367.0940246582031, 425.0183410644531]]",356.5196838378906,437.6535034179688,28.88552665710449,15.858211517333984,2.7697105407714844,0.4191600382328033,4041021,2945350,POINT (4041021 2945350)
4040443_2972300_4041723_2973580.jpg,"[[189.9692840576172, 507.2392272949219], [194.91099548339844, 494.4699401855469], [170.81871032714844, 485.1462097167969], [165.8769989013672, 497.9154968261719]]",180.3939971923828,496.1927185058594,25.833511352539062,13.692179679870604,0.3692490458488464,0.3793862462043762,4040803,2971308,POINT (4040803 2971308)
4040461_2945242_4041741_2946522.jpg,"[[319.69647216796875, 454.4888000488281], [324.833984375, 427.9730529785156], [290.09478759765625, 421.2422790527344], [284.957275390625, 447.7580261230469]]",304.8956298828125,437.8655395507813,35.38523483276367,27.008865356445312,0.1913808733224868,0.7367910146713257,4041069,2944368,POINT (4041069 2944368)
4041020_2840408_4042300_2841688.jpg,"[[100.67142486572266, 385.0827331542969], [104.06124114990234, 366.9124450683594], [84.34758758544922, 363.2347106933594], [80.95777130126953, 381.4049987792969]]",92.50950622558594,374.1587219238281,20.05378532409668,18.48377990722656,0.1844383478164672,0.4742732644081116,4041204,2839660,POINT (4041204 2839660)
4041020_2840408_4042300_2841688.jpg,"[[541.6105346679688, 343.6978454589844], [551.2796020507812, 344.2095031738281], [553.0515747070312, 310.7257385253906], [543.3825073242188, 310.2140808105469]]",547.3310546875,327.2117919921875,33.53064727783203,9.682619094848633,1.6236670017242432,0.429313987493515,4042114,2839754,POINT (4042114 2839754)
4041020_2840408_4042300_2841688.jpg,"[[180.25067138671875, 539.1339721679688], [192.53762817382812, 550.6509399414062], [206.27719116210938, 535.9927368164062], [193.990234375, 524.4757690429688]]",193.2639312744141,537.5633544921875,20.090755462646484,16.8406982421875,2.3238563537597656,0.3583709001541137,4041406,2839334,POINT (4041406 2839334)
4041706_2905360_4042986_2906640.jpg,"[[326.8870849609375, 517.9397583007812], [329.85626220703125, 503.5287170410156], [301.6239013671875, 497.7118835449219], [298.65472412109375, 512.1229248046875]]",314.2554931640625,507.8258056640625,28.82535171508789,14.71372127532959,0.2031908482313156,0.3561191260814667,4042334,2904346,POINT (4042334 2904346)
4041938_3170740_4043218_3172020.jpg,"[[267.9918518066406, 242.78659057617188], [277.0948791503906, 259.7818603515625], [301.8231506347656, 246.536865234375], [292.7201232910156, 229.54159545898438]]",284.9075012207031,244.66172790527344,28.05203628540039,19.279621124267575,2.649855852127075,0.7169948220252991,4042506,3170252,POINT (4042506 3170252)
4042170_3147831_4043450_3149111.jpg,"[[432.49169921875, 324.0323181152344], [443.06610107421875, 321.3574523925781], [436.85064697265625, 296.7862854003906], [426.2762451171875, 299.4611511230469]]",434.6711730957031,310.4093017578125,25.34513092041016,10.907480239868164,1.3230359554290771,0.4565112590789795,4043038,3147211,POINT (4043038 3147211)
4042177_2939103_4043457_2940383.jpg,"[[99.65154266357422, 434.8545837402344], [109.07915496826172, 431.8268127441406], [100.87764739990234, 406.2897644042969], [91.45003509521484, 409.3175354003906]]",100.26459503173828,420.5721740722656,26.82173728942871,9.901885986328123,1.2600404024124146,0.5651727914810181,4042377,2938263,POINT (4042377 2938263)
4042293_3224257_4043573_3225537.jpg,"[[325.09527587890625, 235.84725952148438], [359.827880859375, 242.62722778320312], [366.7252197265625, 207.29330444335938], [331.99261474609375, 200.51333618164062]]",345.9102478027344,221.57028198242188,36.00081253051758,35.388160705566406,1.7635771036148071,0.7710942625999451,4042983,3223815,POINT (4042983 3223815)
4042359_3129830_4043639_3131110.jpg,"[[327.5120849609375, 327.8794250488281], [330.07708740234375, 314.7569885253906], [309.41375732421875, 310.7179870605469], [306.8487548828125, 323.8404235839844]]",318.4629211425781,319.2987060546875,21.054370880126957,13.3707857131958,0.193034216761589,0.5710757374763489,4042995,3129192,POINT (4042995 3129192)
4042452_3217019_4043732_3218299.jpg,"[[266.4360046386719, 135.00088500976562], [270.4546203613281, 148.7503662109375], [291.1141052246094, 142.71212768554688], [287.0954895019531, 128.962646484375]]",278.7750549316406,138.85650634765625,21.52378463745117,14.324710845947266,2.857238531112671,0.4695109724998474,4043008,3216743,POINT (4043008 3216743)
4042670_3130773_4043950_3132053.jpg,"[[16.82700538635254, 261.65765380859375], [17.72774314880371, 245.40838623046875], [0.8182263374328613, 244.47103881835938], [-0.08251044154167175, 260.7203063964844]]",8.822615623474121,253.06434631347656,16.935474395751953,16.274198532104492,0.0553758293390274,0.4263549149036407,4042686,3130267,POINT (4042686 3130267)
4042840_3165992_4044120_3167272.jpg,"[[374.93719482421875, 575.893798828125], [375.26220703125, 560.9324951171875], [354.50311279296875, 560.4815673828125], [354.1781005859375, 575.44287109375]]",364.72015380859375,568.1876831054688,20.763996124267575,14.964879989624023,0.021721126511693,0.5412634611129761,4043568,3164856,POINT (4043568 3164856)
4042968_3127946_4044248_3129226.jpg,"[[-4.44571590423584, 124.41690826416016], [12.881035804748535, 127.42378997802734], [16.891036987304688, 104.3166732788086], [-0.4357137680053711, 101.3097915649414]]",6.222661018371582,114.36679077148438,23.452476501464844,17.585723876953125,1.7426247596740725,0.489031046628952,4042980,3127718,POINT (4042980 3127718)
4042968_3127946_4044248_3129226.jpg,"[[334.6979675292969, 466.3714904785156], [335.4359436035156, 482.1722717285156], [368.4664001464844, 480.6296081542969], [367.7284240722656, 464.8288269042969]]",351.5821838378906,473.5005493164063,33.066429138183594,15.81800937652588,3.0949220657348637,0.4224799871444702,4043670,3127000,POINT (4043670 3127000)
