image_path,obb_xyxyxyxy,obb_x,obb_y,obb_w,obb_h,obb_r,confidence,xc_epsg3035,yc_epsg3035,geometry,nearest_road_distance
4020207_2568141_4021487_2569421.jpg,"[[359.2210693359375, 315.9200439453125], [388.984130859375, 319.4237060546875], [393.06353759765625, 284.76971435546875], [363.30047607421875, 281.26605224609375]]",376.1423034667969,300.3448791503906,34.89329528808594,29.968544006347656,1.68797504901886,0.5957697033882141,4020959,2568821,POINT (4020959 2568821),1.7888524420674763
4057683_2620904_4058963_2622184.jpg,"[[382.75592041015625, 133.96336364746094], [406.21514892578125, 137.6710968017578], [410.20697021484375, 112.41449737548828], [386.74774169921875, 108.7067642211914]]",396.4814453125,123.18893432617188,25.570114135742188,23.75044631958008,1.72754967212677,0.8269239664077759,4058475,2621938,POINT (4058475 2621938),2.262147869485553
4068404_2633263_4069684_2634543.jpg,"[[1.0257949829101562, 478.38629150390625], [35.14011001586914, 484.88909912109375], [42.14021301269531, 448.16595458984375], [8.025897979736328, 441.66314697265625]]",21.58300399780273,463.276123046875,37.384368896484375,34.72856140136719,1.7591549158096311,0.4986099004745483,4068446,2633617,POINT (4068446 2633617),5.828558716570126
4071273_2643452_4072553_2644732.jpg,"[[463.5368347167969, 355.6130065917969], [489.2929382324219, 357.4059753417969], [491.2581481933594, 329.1750183105469], [465.5020446777344, 327.3820495605469]]",477.3974914550781,342.3940124511719,28.29925537109375,25.81842422485352,1.640296459197998,0.7368930578231812,4072227,2644048,POINT (4072227 2644048),45.28512792837699
4072218_2643715_4073498_2644995.jpg,"[[483.4042663574219, 184.8668212890625], [492.4468688964844, 160.11825561523438], [466.3573913574219, 150.58572387695312], [457.3147888183594, 175.33428955078125]]",474.8808288574219,167.7262725830078,27.77645492553711,26.348812103271484,0.3503086268901825,0.8546043038368225,4073166,2644661,POINT (4073166 2644661),2.404398694138943
4078648_2639110_4079928_2640390.jpg,"[[217.09396362304688, 348.41387939453125], [245.67166137695312, 374.0037841796875], [278.9880065917969, 336.797607421875], [250.41030883789062, 311.20770263671875]]",248.04098510742188,342.6057434082031,49.94276809692383,38.36050415039063,2.301092624664306,0.4698216915130615,4079144,2639706,POINT (4079144 2639706),2.0299463526330985
4086953_2576915_4088233_2578195.jpg,"[[441.3970642089844, 583.2333374023438], [455.0805969238281, 557.9263305664062], [423.8146667480469, 541.0208129882812], [410.1311340332031, 566.3278198242188]]",432.6058654785156,562.1270751953125,35.543678283691406,28.769481658935547,0.4956758916378021,0.5091478228569031,4087817,2577071,POINT (4087817 2577071),5.278292798781761
4095673_2703679_4096953_2704959.jpg,"[[293.11199951171875, 292.5036926269531], [320.32757568359375, 301.1160583496094], [330.10467529296875, 270.2199401855469], [302.88909912109375, 261.6075744628906]]",311.6083374023437,281.36181640625,32.406227111816406,28.545787811279297,1.8772761821746824,0.7487784028053284,4096295,2704397,POINT (4096295 2704397),0.9775621963813039
4100051_2635685_4101331_2636965.jpg,"[[146.4873809814453, 424.5235290527344], [152.80528259277344, 411.7184753417969], [135.7899932861328, 403.3232727050781], [129.4720916748047, 416.1283264160156]]",141.13868713378906,413.9234008789063,18.973676681518555,14.278825759887695,0.4583479166030884,0.6348543167114258,4100333,2636139,POINT (4100333 2636139),1.6724771090592236
4106960_2679287_4108240_2680567.jpg,"[[339.7503662109375, 270.806640625], [372.5601806640625, 339.465576171875], [478.90093994140625, 288.64886474609375], [446.09112548828125, 219.98992919921875]]",409.3256530761719,279.7277526855469,117.85881042480467,76.09554290771484,2.695807933807373,0.4243080019950866,4107778,2680009,POINT (4107778 2680009),30.054583763192724
4116243_2675343_4117523_2676623.jpg,"[[224.90484619140625, 362.7740173339844], [268.3705139160156, 376.0643615722656], [283.6816101074219, 325.9897766113281], [240.21595764160156, 312.6994323730469]]",254.29324340820312,344.38189697265625,52.36308288574219,45.45214080810547,1.8675349950790403,0.7944773435592651,4116751,2675935,POINT (4116751 2675935),2.06580779286332
4119133_2675659_4120413_2676939.jpg,"[[329.97314453125, 335.0977783203125], [357.41656494140625, 336.78436279296875], [359.38543701171875, 304.74786376953125], [331.9420166015625, 303.061279296875]]",344.6792907714844,319.9228210449219,32.09693145751953,27.49522590637207,1.6321765184402466,0.4332324564456939,4119821,2676301,POINT (4119821 2676301),5.029901421479126
4124053_2652338_4125333_2653618.jpg,"[[610.7183227539062, 40.6513671875], [633.7212524414062, 53.04899597167969], [650.9458618164062, 21.08990478515625], [627.9429321289062, 8.692276000976562]]",630.8320922851562,30.870635986328125,36.305267333984375,26.131092071533203,2.0651237964630127,0.4706009030342102,4125313,2653558,POINT (4125313 2653558),1.4437971992572372
4124053_2652338_4125333_2653618.jpg,"[[75.11924743652344, 603.9963989257812], [81.8675537109375, 586.8379516601562], [54.23366928100586, 575.9697875976562], [47.4853630065918, 593.1282348632812]]",64.67646026611328,589.9830932617188,29.69426727294922,18.43781280517578,0.3747108578681946,0.4680647253990173,4124181,2652440,POINT (4124181 2652440),0.00903202279735358
4124053_2652338_4125333_2653618.jpg,"[[468.70892333984375, 187.47689819335938], [477.70745849609375, 166.63070678710938], [452.75982666015625, 155.8616943359375], [443.76129150390625, 176.7078857421875]]",460.734375,171.66929626464844,27.172718048095703,22.70545768737793,0.4075018465518951,0.3659745454788208,4124973,2653276,POINT (4124973 2653276),4.681798454591814
4127921_2650191_4129201_2651471.jpg,"[[484.924072265625, 519.7215576171875], [499.322021484375, 530.5341796875], [515.8673706054688, 508.5026550292969], [501.46942138671875, 497.6900329589844]]",500.3957214355469,514.1121215820312,27.552446365356445,18.00591468811035,2.2149274349212646,0.5301156044006348,4128921,2650443,POINT (4128921 2650443),3.334423820477939
4129097_2656413_4130377_2657693.jpg,"[[344.7845458984375, 315.2585144042969], [351.65960693359375, 293.6689147949219], [329.0447998046875, 286.4674377441406], [322.16973876953125, 308.0570373535156]]",336.9146728515625,300.86297607421875,23.7337703704834,22.657825469970703,0.308288961648941,0.7682186961174011,4129769,2657093,POINT (4129769 2657093),6.44066259408491
4134457_2663166_4135737_2664446.jpg,"[[453.7802734375, 220.36846923828125], [477.16522216796875, 227.13360595703125], [485.86712646484375, 197.05389404296875], [462.482177734375, 190.28875732421875]]",469.8236999511719,208.711181640625,31.313129425048828,24.343849182128903,1.8524023294448853,0.8357250690460205,4135395,2664030,POINT (4135395 2664030),2.354785376571066
4136575_2669618_4137855_2670898.jpg,"[[380.2943420410156, 27.88750457763672], [420.2247009277344, 34.175010681152344], [427.1139831542969, -9.577214241027832], [387.1836242675781, -15.864720344543457]]",403.70416259765625,9.155144691467283,44.29130554199219,40.422340393066406,1.7269757986068726,0.5610790848731995,4137381,2670880,POINT (4137381 2670880),2.8874883108890357
4155540_2692767_4156820_2694047.jpg,"[[308.0677490234375, 351.7956848144531], [314.95751953125, 325.8445129394531], [288.191162109375, 318.7383117675781], [281.3013916015625, 344.6894836425781]]",298.12945556640625,335.2669982910156,27.6936149597168,26.85016632080078,0.2595035135746002,0.4919614493846893,4156136,2693377,POINT (4156136 2693377),0.6845155559076025
4176992_2696822_4178272_2698102.jpg,"[[247.73448181152344, 383.2002258300781], [276.07550048828125, 390.8381042480469], [285.691162109375, 355.1582946777344], [257.35015869140625, 347.5204162597656]]",266.7128295898437,369.1792602539063,36.95281219482422,29.352184295654297,1.834040880203247,0.8581846356391907,4177524,2697364,POINT (4177524 2697364),4.964045011956884
4177595_2697615_4178875_2698895.jpg,"[[241.68405151367188, 472.0653991699219], [246.2017822265625, 460.6683044433594], [229.99853515625, 454.2454528808594], [225.48080444335938, 465.6425476074219]]",235.8412933349609,463.1554260253906,17.429798126220703,12.259838104248049,0.3773927986621856,0.3506760895252228,4178065,2697969,POINT (4178065 2697969),2.352333431119921
4183407_2705643_4184687_2706923.jpg,"[[617.585693359375, 535.7813110351562], [636.059814453125, 540.1947631835938], [644.3367919921875, 505.5478820800781], [625.8626708984375, 501.1344909667969]]",630.9612426757812,520.6646118164062,35.621822357177734,18.994014739990234,1.805298089981079,0.5025408267974854,4184667,2705883,POINT (4184667 2705883),3.111514462568417
4185825_2667846_4187105_2669126.jpg,"[[349.46746826171875, 378.18804931640625], [362.07366943359375, 349.61737060546875], [331.35284423828125, 336.06243896484375], [318.74664306640625, 364.63311767578125]]",340.41015625,357.125244140625,33.57837677001953,31.228206634521484,0.4155363440513611,0.7207227349281311,4186505,2668412,POINT (4186505 2668412),2.0599365324965535
4190654_2657192_4191934_2658472.jpg,"[[540.0040893554688, 613.1539306640625], [548.2688598632812, 594.1566162109375], [522.7794799804688, 583.0675048828125], [514.5147094726562, 602.0648193359375]]",531.3917846679688,598.1107177734375,27.797019958496094,20.71729278564453,0.4103508293628692,0.3522057831287384,4191716,2657276,POINT (4191716 2657276),3.139042567031941
4196350_2667995_4197630_2669275.jpg,"[[614.8221435546875, 312.1427917480469], [648.6015625, 313.1020812988281], [649.7579345703125, 272.3813171386719], [615.978515625, 271.4220275878906]]",632.2900390625,292.2620544433594,40.737213134765625,33.79307174682617,1.5991867780685425,0.3520680963993072,4197614,2668691,POINT (4197614 2668691),42.80941249291194
4201063_2686369_4202343_2687649.jpg,"[[413.00054931640625, 546.2748413085938], [421.68621826171875, 523.7665405273438], [396.95013427734375, 514.2212524414062], [388.26446533203125, 536.7295532226562]]",404.975341796875,530.248046875,26.51387596130371,24.125965118408203,0.3682810366153717,0.8153133392333984,4201871,2686589,POINT (4201871 2686589),2.754330270503808
4202988_2676194_4204268_2677474.jpg,"[[593.28369140625, 73.11980438232422], [606.0985107421875, 58.458106994628906], [574.709228515625, 31.02284812927246], [561.8944091796875, 45.684547424316406]]",583.9964599609375,52.071327209472656,41.68910598754883,19.47265815734864,0.7182813882827759,0.4545906186103821,4204154,2677370,POINT (4204154 2677370),4.069875799402797
4230256_2593261_4231536_2594541.jpg,"[[267.114013671875, 257.55511474609375], [299.80609130859375, 268.37628173828125], [312.8348388671875, 229.01483154296875], [280.14276123046875, 218.19366455078125]]",289.97442626953125,243.28497314453125,41.461708068847656,34.436424255371094,1.8904478549957275,0.4706011712551117,4230834,2594055,POINT (4230834 2594055),8.083482802274323
4255928_2723776_4257208_2725056.jpg,"[[314.18896484375, 262.3861389160156], [340.764892578125, 266.3677062988281], [345.69384765625, 233.468017578125], [319.117919921875, 229.4864501953125]]",329.94140625,247.9270782470703,33.266868591308594,26.87252426147461,1.7195086479187012,0.8425496220588684,4256586,2724562,POINT (4256586 2724562),2.0429275527605952
4284944_2640576_4286224_2641856.jpg,"[[458.2359924316406, 19.530302047729492], [461.7200622558594, -2.716981887817383], [425.6889343261719, -8.359685897827148], [422.2048645019531, 13.887598037719727]]",441.9624633789063,5.585307598114014,36.47032165527344,22.518444061279297,0.1553444862365722,0.4547114670276642,4285826,2641846,POINT (4285826 2641846),19.871924103124694
