image_path,obb_xyxyxyxy,obb_x,obb_y,obb_w,obb_h,obb_r,confidence
4020207_2568141_4021487_2569421.jpg,"[[359.2210693359375, 315.9200439453125], [388.984130859375, 319.4237060546875], [393.06353759765625, 284.76971435546875], [363.30047607421875, 281.26605224609375]]",376.1423034667969,300.3448791503906,34.89329528808594,29.968544006347656,1.6879750490188599,0.5957697033882141
4057683_2620904_4058963_2622184.jpg,"[[382.75592041015625, 133.96336364746094], [406.21514892578125, 137.6710968017578], [410.20697021484375, 112.41449737548828], [386.74774169921875, 108.7067642211914]]",396.4814453125,123.18893432617188,25.570114135742188,23.750446319580078,1.72754967212677,0.8269239664077759
4057874_2621869_4059154_2623149.jpg,"[[288.8853454589844, 616.3348999023438], [311.2703552246094, 620.2472534179688], [315.2934875488281, 597.2284545898438], [292.9084777832031, 593.3161010742188]]",302.08941650390625,606.7816772460938,23.367778778076172,22.72434425354004,1.7438230514526367,0.7851377725601196
4068404_2633263_4069684_2634543.jpg,"[[1.0257949829101562, 478.38629150390625], [35.14011001586914, 484.88909912109375], [42.14021301269531, 448.16595458984375], [8.025897979736328, 441.66314697265625]]",21.583003997802734,463.276123046875,37.384368896484375,34.72856140136719,1.7591549158096313,0.49860990047454834
4069276_2633750_4070556_2635030.jpg,"[[182.04417419433594, 92.63169860839844], [212.86790466308594, 96.88529968261719], [217.41151428222656, 63.95994186401367], [186.58778381347656, 59.70634078979492]]",199.72784423828125,78.29582214355469,33.237388610839844,31.115840911865234,1.7079278230667114,0.47443845868110657
4071273_2643452_4072553_2644732.jpg,"[[463.5368347167969, 355.6130065917969], [489.2929382324219, 357.4059753417969], [491.2581481933594, 329.1750183105469], [465.5020446777344, 327.3820495605469]]",477.3974914550781,342.3940124511719,28.29925537109375,25.818424224853516,1.640296459197998,0.7368930578231812
4072218_2643715_4073498_2644995.jpg,"[[483.4042663574219, 184.8668212890625], [492.4468688964844, 160.11825561523438], [466.3573913574219, 150.58572387695312], [457.3147888183594, 175.33428955078125]]",474.8808288574219,167.7262725830078,27.77645492553711,26.348812103271484,0.3503086268901825,0.8546043038368225
4072797_2644511_4074077_2645791.jpg,"[[169.03114318847656, 574.5982055664062], [192.9030303955078, 583.2505493164062], [201.87806701660156, 558.4884643554688], [178.0061798095703, 549.8361206054688]]",185.45460510253906,566.5433349609375,26.338417053222656,25.391538619995117,1.918519377708435,0.8833078145980835
4078648_2639110_4079928_2640390.jpg,"[[217.09396362304688, 348.41387939453125], [245.67166137695312, 374.0037841796875], [278.9880065917969, 336.797607421875], [250.41030883789062, 311.20770263671875]]",248.04098510742188,342.6057434082031,49.94276809692383,38.360504150390625,2.3010926246643066,0.4698216915130615
4086953_2576915_4088233_2578195.jpg,"[[441.3970642089844, 583.2333374023438], [455.0805969238281, 557.9263305664062], [423.8146667480469, 541.0208129882812], [410.1311340332031, 566.3278198242188]]",432.6058654785156,562.1270751953125,35.543678283691406,28.769481658935547,0.4956758916378021,0.5091478228569031
4087401_2576022_4088681_2577302.jpg,"[[216.2272186279297, 134.24020385742188], [228.88816833496094, 111.4307861328125], [200.51319885253906, 95.68051147460938], [187.8522491455078, 118.48992919921875]]",208.37020874023438,114.96035766601562,32.45319747924805,26.087717056274414,0.5067319869995117,0.4605284035205841
4095673_2703679_4096953_2704959.jpg,"[[293.11199951171875, 292.5036926269531], [320.32757568359375, 301.1160583496094], [330.10467529296875, 270.2199401855469], [302.88909912109375, 261.6075744628906]]",311.60833740234375,281.36181640625,32.406227111816406,28.545787811279297,1.8772761821746826,0.7487784028053284
4100051_2635685_4101331_2636965.jpg,"[[146.4873809814453, 424.5235290527344], [152.80528259277344, 411.7184753417969], [135.7899932861328, 403.3232727050781], [129.4720916748047, 416.1283264160156]]",141.13868713378906,413.92340087890625,18.973676681518555,14.278825759887695,0.4583479166030884,0.6348543167114258
4106960_2679287_4108240_2680567.jpg,"[[339.7503662109375, 270.806640625], [372.5601806640625, 339.465576171875], [478.90093994140625, 288.64886474609375], [446.09112548828125, 219.98992919921875]]",409.3256530761719,279.7277526855469,117.85881042480469,76.09554290771484,2.695807933807373,0.42430800199508667
4106960_2679287_4108240_2680567.jpg,"[[357.6197814941406, 276.29608154296875], [385.8164978027344, 353.38787841796875], [489.9937438964844, 315.2845458984375], [461.7970275878906, 238.19273376464844]]",423.8067626953125,295.7903137207031,110.92686462402344,82.08655548095703,2.790951728820801,0.35106226801872253
4112530_2675118_4113810_2676398.jpg,"[[559.0345458984375, 232.1005859375], [594.4827880859375, 304.82464599609375], [685.593994140625, 260.4138488769531], [650.145751953125, 187.68980407714844]]",622.3142700195312,246.25721740722656,101.35858154296875,80.9034423828125,2.688047409057617,0.5312362313270569
4116243_2675343_4117523_2676623.jpg,"[[224.90484619140625, 362.7740173339844], [268.3705139160156, 376.0643615722656], [283.6816101074219, 325.9897766113281], [240.21595764160156, 312.6994323730469]]",254.29324340820312,344.38189697265625,52.36308288574219,45.45214080810547,1.8675349950790405,0.7944773435592651
4119133_2675659_4120413_2676939.jpg,"[[329.97314453125, 335.0977783203125], [357.41656494140625, 336.78436279296875], [359.38543701171875, 304.74786376953125], [331.9420166015625, 303.061279296875]]",344.6792907714844,319.9228210449219,32.09693145751953,27.49522590637207,1.6321765184402466,0.43323245644569397
4124053_2652338_4125333_2653618.jpg,"[[610.7183227539062, 40.6513671875], [633.7212524414062, 53.04899597167969], [650.9458618164062, 21.08990478515625], [627.9429321289062, 8.692276000976562]]",630.8320922851562,30.870635986328125,36.305267333984375,26.131092071533203,2.0651237964630127,0.4706009030342102
4124053_2652338_4125333_2653618.jpg,"[[75.11924743652344, 603.9963989257812], [81.8675537109375, 586.8379516601562], [54.23366928100586, 575.9697875976562], [47.4853630065918, 593.1282348632812]]",64.67646026611328,589.9830932617188,29.69426727294922,18.43781280517578,0.3747108578681946,0.46806472539901733
4124053_2652338_4125333_2653618.jpg,"[[468.70892333984375, 187.47689819335938], [477.70745849609375, 166.63070678710938], [452.75982666015625, 155.8616943359375], [443.76129150390625, 176.7078857421875]]",460.734375,171.66929626464844,27.172718048095703,22.70545768737793,0.40750184655189514,0.3659745454788208
4127921_2650191_4129201_2651471.jpg,"[[484.924072265625, 519.7215576171875], [499.322021484375, 530.5341796875], [515.8673706054688, 508.5026550292969], [501.46942138671875, 497.6900329589844]]",500.3957214355469,514.1121215820312,27.552446365356445,18.00591468811035,2.2149274349212646,0.5301156044006348
4129097_2656413_4130377_2657693.jpg,"[[344.7845458984375, 315.2585144042969], [351.65960693359375, 293.6689147949219], [329.0447998046875, 286.4674377441406], [322.16973876953125, 308.0570373535156]]",336.9146728515625,300.86297607421875,23.7337703704834,22.657825469970703,0.30828896164894104,0.7682186961174011
